Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",bfdd5f24-3bcd-416b-bccb-28b807111957,18/03/2025,Average,3,1,5,4,5,False,False,True,False,True,True,3,3,3,4,3,False,False,True,False,False,False,True
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",bfdd5f24-3bcd-416b-bccb-28b807111957,18/03/2025,Average,3,1,4,3,2,False,True,False,True,False,False,1,2,2,2,2,False,False,False,False,False,False,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",bfdd5f24-3bcd-416b-bccb-28b807111957,18/03/2025,Average,4,4,5,4,4,True,False,True,False,False,True,3,3,4,4,4,False,True,True,False,False,True,True
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,bfdd5f24-3bcd-416b-bccb-28b807111957,18/03/2025,Average,2,2,3,2,3,False,False,False,False,False,False,2,3,2,3,2,False,False,False,False,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",bfdd5f24-3bcd-416b-bccb-28b807111957,18/03/2025,Average,2,3,3,2,3,False,False,False,False,False,False,3,2,3,4,3,True,True,True,False,False,False,True
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,bfdd5f24-3bcd-416b-bccb-28b807111957,18/03/2025,Average,2,3,4,3,5,False,False,False,False,False,False,2,3,2,3,2,False,False,False,False,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,4,2,4,2,4,True,False,True,False,False,False,1,4,3,3,4,False,False,False,False,True,True,False
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,2,1,2,1,3,False,False,False,False,False,False,1,2,1,2,2,False,False,False,False,False,False,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,3,4,4,2,4,True,False,False,False,False,True,1,2,2,4,3,False,True,True,False,True,True,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,3,4,5,2,4,False,False,False,True,True,False,3,3,4,4,3,False,True,True,False,False,True,True
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,3,3,4,1,3,True,False,True,False,False,True,2,2,3,3,3,False,True,False,False,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,3,3,4,1,3,True,False,False,False,False,False,2,2,2,3,4,False,False,False,False,True,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,3,2,4,1,3,False,False,False,True,False,False,1,1,3,4,3,False,False,False,False,True,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",582a11a6-cd77-4809-94ab-d4690cbcba4d,22/03/2025,Expert,3,3,3,1,4,True,False,False,False,False,False,3,2,3,3,3,False,False,False,True,True,True,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",69bd9b91-6895-4651-be42-da136f8c5064,22/03/2025,Expert,1,3,2,1,1,False,False,False,False,False,False,2,4,2,2,2,False,False,False,False,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,69bd9b91-6895-4651-be42-da136f8c5064,22/03/2025,Expert,2,1,2,2,2,False,False,False,False,False,False,2,2,2,2,3,False,False,False,True,False,False,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",69bd9b91-6895-4651-be42-da136f8c5064,22/03/2025,Expert,4,2,4,1,3,False,True,True,False,False,False,2,4,3,4,3,False,True,True,True,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",ddc4f45b-bbfa-435a-81b2-31195a0998a9,23/03/2025,Average,4,1,3,2,1,True,False,True,True,False,False,2,2,3,3,3,False,True,True,True,True,False,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",ddc4f45b-bbfa-435a-81b2-31195a0998a9,23/03/2025,Expert,2,2,3,2,3,False,False,False,False,False,False,1,4,3,3,4,False,True,True,True,True,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",ddc4f45b-bbfa-435a-81b2-31195a0998a9,23/03/2025,Average,1,1,3,4,1,False,False,False,False,False,False,1,5,3,1,5,False,False,False,True,False,False,True
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",c46df0fa-0f38-4c42-9dd7-1dbdc5c4b952,24/03/2025,Expert,3,4,1,2,2,False,True,True,False,False,False,3,3,3,4,4,False,False,False,False,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,9f1cb4ed-9b72-4880-a369-cd6f44f322b5,24/03/2025,Novice,3,1,1,2,2,True,False,True,False,False,True,1,4,3,3,4,False,True,False,True,True,False,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",9f1cb4ed-9b72-4880-a369-cd6f44f322b5,24/03/2025,Average,2,1,2,2,3,False,False,False,False,False,False,1,3,3,3,4,False,True,True,False,True,False,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,9f1cb4ed-9b72-4880-a369-cd6f44f322b5,24/03/2025,Average,3,1,2,2,1,True,False,False,False,True,False,1,3,4,3,4,False,True,False,True,False,True,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,6ef95e7e-93ae-4a2d-9ca7-0b126b4a3516,24/03/2025,Average,5,1,3,2,3,True,False,True,False,False,True,1,4,3,3,3,False,True,True,False,True,True,False
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",6ef95e7e-93ae-4a2d-9ca7-0b126b4a3516,24/03/2025,Average,5,2,2,3,1,True,True,False,False,True,False,1,2,2,2,2,False,False,False,False,False,False,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,6ef95e7e-93ae-4a2d-9ca7-0b126b4a3516,24/03/2025,Average,2,2,4,2,4,False,False,False,False,False,False,1,4,5,4,4,False,False,False,False,False,True,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",6ef95e7e-93ae-4a2d-9ca7-0b126b4a3516,24/03/2025,Expert,1,1,5,4,3,False,False,False,False,False,False,1,4,4,4,5,False,False,False,False,True,False,True
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,e777d1f1-2e65-49c1-b045-886dfd1f10a2,27/03/2025,Expert,4,4,4,4,4,True,False,True,False,False,False,3,4,3,4,4,True,False,False,True,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,1287fa62-3ac3-44e0-aca6-4f646ad1fca3,29/03/2025,Expert,1,3,4,1,5,False,False,False,False,False,False,4,5,3,5,1,False,False,False,False,False,False,False
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",1287fa62-3ac3-44e0-aca6-4f646ad1fca3,29/03/2025,Expert,1,4,5,1,5,False,False,False,False,False,False,5,5,2,5,1,False,False,False,False,False,False,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",1287fa62-3ac3-44e0-aca6-4f646ad1fca3,29/03/2025,Expert,1,5,5,1,5,False,False,False,False,False,False,5,1,3,5,1,False,False,False,False,False,False,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",1287fa62-3ac3-44e0-aca6-4f646ad1fca3,29/03/2025,Expert,1,3,4,1,2,False,False,False,False,False,False,4,3,3,4,1,False,False,False,False,False,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,1287fa62-3ac3-44e0-aca6-4f646ad1fca3,29/03/2025,Expert,1,4,4,1,5,False,False,False,False,False,False,3,3,2,5,1,False,False,False,False,False,False,False
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",4bbdbefa-7d7f-47a0-89c1-ac7fd285f740,01/04/2025,Average,2,3,5,2,3,False,False,False,False,False,False,1,4,3,4,4,False,True,True,True,False,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,4bbdbefa-7d7f-47a0-89c1-ac7fd285f740,01/04/2025,Average,1,3,4,1,2,False,False,False,False,False,False,1,4,3,4,4,False,False,True,True,False,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,b2efd415-bcf4-4465-8ff5-34e2dd167f01,15/04/2025,Average,3,3,4,3,3,True,False,False,True,True,True,2,3,2,3,3,True,True,True,False,False,True,True
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,e5c920fc-7893-4b9b-b5c0-58aca98c82be,15/04/2025,Average,3,3,3,2,3,False,False,True,False,False,False,3,3,4,2,2,False,False,False,False,False,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,f375b1dd-cf9c-4f5d-82f4-b4e674b902d0,15/04/2025,Average,3,2,3,3,4,True,False,True,True,True,True,3,3,3,4,3,False,False,False,False,False,False,False
7373,Mathematicians,"Address the relationships of quantities, magnitudes, and forms through the use of numbers and symbols.",e3d5d59f-aa03-4d02-ba8d-6f10c8f8846e,25/03/2025,Expert,3,3,5,2,2,True,True,False,False,False,False,1,1,1,2,2,False,False,False,False,False,False,False
7372,Mathematicians,"Assemble sets of assumptions, and explore the consequences of each set.",e3d5d59f-aa03-4d02-ba8d-6f10c8f8846e,25/03/2025,Expert,4,3,4,4,3,True,False,True,False,True,False,1,2,1,5,4,False,False,True,False,True,True,False
7371,Mathematicians,Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,e3d5d59f-aa03-4d02-ba8d-6f10c8f8846e,25/03/2025,Novice,2,1,2,2,2,False,False,False,False,False,False,1,1,1,3,2,False,False,False,False,False,False,False
7373,Mathematicians,"Address the relationships of quantities, magnitudes, and forms through the use of numbers and symbols.",65684c6f-4a00-45bb-8f75-884c8c2a36b9,27/03/2025,Novice,2,1,2,1,3,False,False,False,False,False,False,1,1,2,4,4,False,False,True,False,False,False,False
7371,Mathematicians,Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,65684c6f-4a00-45bb-8f75-884c8c2a36b9,27/03/2025,Average,2,1,3,2,3,False,False,False,False,False,False,1,1,2,4,4,False,True,True,False,False,False,False
7370,Mathematicians,Perform computations and apply methods of numerical analysis to data.,65684c6f-4a00-45bb-8f75-884c8c2a36b9,27/03/2025,Average,3,1,2,1,3,True,False,False,False,False,False,1,1,1,4,3,False,False,True,False,False,False,False
7372,Mathematicians,"Assemble sets of assumptions, and explore the consequences of each set.",65684c6f-4a00-45bb-8f75-884c8c2a36b9,27/03/2025,Novice,2,3,4,3,4,False,False,False,False,False,False,1,1,1,5,5,False,False,True,False,False,False,False
7368,Mathematicians,Develop computational methods for solving problems that occur in areas of science and engineering or that come from applications in business or industry.,65684c6f-4a00-45bb-8f75-884c8c2a36b9,27/03/2025,Novice,3,1,2,2,2,True,False,False,False,False,False,1,1,1,3,3,False,False,True,False,False,False,False
7370,Mathematicians,Perform computations and apply methods of numerical analysis to data.,0894bf65-3366-404f-9b61-5124ba46c9f0,27/03/2025,Novice,5,1,1,1,1,True,False,False,True,False,False,1,1,1,3,1,False,False,False,False,False,False,False
